;0
0;0.7271447286771138
1;-0.11618141974022689
2;2.290911160756471
3;0.576001905063606
4;0.998377999011911
5;1.550658489719705
6;1.6836471053927986
7;1.1338325581039985
8;0.5937079439227559
9;0.7093141705653743
10;0.7941974727995706
11;1.4611372812368808
12;0.05013935615432996
13;0.6417093142550616
14;1.3066857956420947
15;0.5164305910732434
16;0.44620199126252014
17;0.7646500541450192
18;1.486691267750361
19;1.0011247014075817
20;0.7482311679942826
21;-0.29711276303158485
22;0.7923354675409602
23;0.2828761769456656
24;1.083642977386281
25;1.271454275986387
26;-0.38596073651936136
27;0.4261298483517706
28;0.5954770459182708
29;0.7837620495774142
30;0.4996368244439304
31;1.2199477295612708
32;2.85152779721345
33;0.8485944171284934
34;0.6084214768188283
35;1.3816309424153435
36;2.262699718461598
37;1.6373683839081616
38;2.9751035972899746
39;1.3465168818136655
40;1.3963728429926654
41;1.944276189129222
42;1.2797223329440564
43;1.25535642590259
44;1.1677541798592594
45;1.3802224455113814
46;2.0144460238963764
47;1.69416588149539
48;0.9863355769478628
49;2.738659737990889
50;2.3635041607546863
51;1.4518966094014498
52;1.1874431875647513
53;1.814474329390329
54;1.6327627404116938
55;2.2444558686346454
56;3.0881332250640483
57;2.7832179366324765
58;2.3718905026484713
59;0.8066049436071405
60;0.8026986507950786
61;1.9149370646678179
62;1.317095675826622
63;1.4493295292419837
64;1.254849948715564
65;2.9853574516192403
66;3.270081130198916
67;1.5157250631448136
68;1.964759771321933
69;1.7725361120069594
70;3.6941238343236753
71;2.115765653929715
72;2.4290280386839407
73;0.9490850240159172
74;2.462010044048379
75;2.448905006952328
76;2.622019661683904
77;2.0261637708613214
78;1.7752050888661315
79;2.399613112511743
80;2.1434389662152387
81;2.537850366813346
82;2.1898281337956416
83;3.4626794106760306
84;1.7299281194336276
85;1.7444754412090462
86;1.796231468150841
87;0.17309689991509347
88;2.1558689381531457
89;2.8983850711096153
90;1.1978647518462426
91;0.7132357861714214
92;0.5389278517526865
93;0.5450583657880002
94;0.7370932689866856
95;1.5280970508639657
96;0.5972776942901965
97;1.1736103732805736
98;2.156761852520959
99;0.9744116008489239
100;0.7494673346398109
101;-0.060464565446494145
102;0.7225133783187871
103;1.7441905359015797
104;1.1435778819782607
105;1.9275898097337616
106;0.5370451542785357
107;1.6316414900294056
108;1.0481191288352805
109;0.7735474606735799
110;0.5851899452884832
111;1.389435547938075
112;1.1561440069249405
113;-1.2198133087190262
114;1.386564919744103
115;1.1394041201564344
116;0.004192656118837457
117;-0.14058407658981187
118;0.6179183550550449
119;1.1883312748745523
120;1.208777216908313
121;1.398954669315711
122;1.3560773025919515
123;2.079950874479213
124;2.2483183736790657
125;1.1678193449161058
126;0.9677614165895343
127;1.9806480356633829
128;1.60565391577002
129;2.7761598504010934
130;3.1627025802529007
131;2.094569935927009
132;3.8364723223212103
133;2.5576581960296836
134;2.467604822995613
135;3.659583893598679
136;3.214178308738248
137;3.9763378464019787
138;2.825836246505996
139;3.2848231062321567
140;2.700549434924486
141;3.6160747375689515
142;3.5735956843812757
143;2.8888247162906757
144;3.197402667559663
145;2.961789438824616
146;2.5849897850430925
147;4.298277037216601
148;2.5960070249821854
149;2.0553208680989967
150;3.7650294743287738
151;4.9483279739560295
152;3.4644192826130644
153;2.36875923269348
154;1.5930193357058116
155;2.6029512107820327
156;2.900038568791343
157;4.200821182405499
158;3.216868547664247
159;2.387712613927938
160;2.820302976740139
161;1.1894280307241936
162;2.249616705394246
163;3.1519212545873274
164;2.3611227729537836
165;3.1212835621952872
166;3.9043538297684703
167;2.204191617557233
168;2.6425956606037277
169;2.609714469597713
170;1.7147342286798657
171;3.7629819719423176
172;2.5130747936069255
173;3.069910079291315
174;2.4633297079549554
175;4.9478719198534105
176;3.424765217148956
177;2.211310984666648
178;4.064330440837375
179;2.739968869407748
180;2.9994912753309944
181;3.871655516834898
182;0.8765809111439862
183;2.4373508145070533
184;1.088397212894078
185;1.0491988466636604
186;3.6286085939006743
